year,month,day,hour,minute,second,moisture0,moisture1,moisture2,moisture3,moisture4,irrgation
2020,3,15,7,9,41,0.79,0.72,0.81,0.88,0.01,false
2020,3,15,7,12,11,0.79,0.72,0.81,0.88,0.01,false
2020,3,15,7,14,41,0.78,0.72,0.79,0.85,0.01,false
2020,3,15,7,17,11,0.79,0.72,0.80,0.87,0.01,false
2020,3,15,7,19,42,0.79,0.72,0.80,0.85,0.01,false
2020,3,15,7,22,12,0.79,0.73,0.81,0.80,0.00,false
2020,3,15,7,24,42,0.79,0.73,0.84,0.80,0.01,false
2020,3,15,7,27,12,0.79,0.73,0.83,0.88,0.01,false
2020,3,15,7,29,42,0.79,0.72,0.81,0.85,0.01,false
2020,3,15,7,32,12,0.79,0.73,0.81,0.86,0.01,false
2020,3,15,7,34,43,0.79,0.72,0.79,0.86,0.01,false
2020,3,15,7,37,13,0.79,0.73,0.81,0.87,0.01,false
2020,3,15,7,39,43,0.79,0.73,0.82,0.84,0.01,false
2020,3,15,7,42,13,0.79,0.73,0.82,0.87,0.01,false
2020,3,15,7,44,43,0.79,0.73,0.83,0.88,0.01,false
2020,3,15,7,47,13,0.79,0.73,0.82,0.87,0.01,false
2020,3,15,7,49,43,0.79,0.73,0.82,0.88,0.01,false
2020,3,15,7,52,14,0.79,0.72,0.81,0.86,0.01,false
2020,3,15,7,54,44,0.79,0.72,0.81,0.85,0.01,false
2020,3,15,7,57,14,0.79,0.71,0.80,0.87,0.01,false
2020,3,15,7,59,44,0.79,0.72,0.80,0.87,0.01,false
2020,3,15,8,2,14,0.79,0.72,0.80,0.87,0.01,false
2020,3,15,8,4,44,0.79,0.72,0.81,0.87,0.01,false
2020,3,15,8,7,15,0.79,0.71,0.79,0.87,0.00,false
2020,3,15,8,9,45,0.79,0.72,0.80,0.87,0.01,false
2020,3,15,8,12,15,0.79,0.72,0.80,0.87,0.01,false
2020,3,15,8,14,45,0.79,0.72,0.81,0.87,0.01,false
2020,3,15,8,17,15,0.79,0.72,0.82,0.84,0.01,false
2020,3,15,8,19,45,0.78,0.71,0.80,0.81,0.01,false
2020,3,15,8,22,16,0.78,0.72,0.80,0.83,0.01,false
2020,3,15,8,24,46,0.79,0.72,0.82,0.81,0.01,false
2020,3,15,8,27,16,0.79,0.72,0.81,0.80,0.01,false
2020,3,15,8,29,46,0.78,0.72,0.80,0.81,0.01,false
2020,3,15,8,32,16,0.79,0.72,0.81,0.80,0.01,false
2020,3,15,8,34,46,0.79,0.72,0.81,0.88,0.01,false
2020,3,15,8,37,16,0.79,0.72,0.84,0.86,0.01,false
2020,3,15,8,39,47,0.79,0.72,0.83,0.79,0.01,false
2020,3,15,8,42,17,0.79,0.72,0.82,0.87,0.01,false
2020,3,15,8,44,47,0.79,0.72,0.80,0.87,0.01,false
2020,3,15,8,47,17,0.79,0.72,0.81,0.85,0.01,false
2020,3,15,8,49,47,0.79,0.72,0.82,0.84,0.01,false
2020,3,15,8,52,17,0.79,0.72,0.82,0.87,0.01,false
2020,3,15,8,54,48,0.79,0.72,0.82,0.87,0.01,false
2020,3,15,8,57,18,0.79,0.72,0.82,0.87,0.01,false
2020,3,15,8,59,48,0.78,0.71,0.80,0.80,0.01,false
2020,3,15,9,2,18,0.79,0.71,0.81,0.80,0.01,false
2020,3,15,9,4,48,0.78,0.71,0.80,0.80,0.00,false
2020,3,15,9,7,18,0.78,0.71,0.80,0.80,0.01,false
2020,3,15,9,9,48,0.79,0.71,0.82,0.87,0.01,false
2020,3,15,9,12,19,0.79,0.71,0.83,0.80,0.00,false
2020,3,15,9,14,49,0.79,0.71,0.81,0.80,0.01,false
2020,3,15,9,17,19,0.79,0.71,0.82,0.80,0.01,false
2020,3,15,9,19,49,0.79,0.71,0.83,0.84,0.01,false
2020,3,15,9,22,19,0.79,0.71,0.83,0.85,0.01,false
2020,3,15,9,24,49,0.79,0.70,0.81,0.84,0.01,false
2020,3,15,9,27,20,0.79,0.70,0.82,0.83,0.01,false
2020,3,15,9,29,50,0.79,0.70,0.80,0.83,0.01,false
2020,3,15,9,32,20,0.79,0.70,0.82,0.86,0.01,false
2020,3,15,9,34,50,0.79,0.69,0.81,0.84,0.01,false
2020,3,15,9,37,20,0.79,0.69,0.81,0.86,0.01,false
2020,3,15,9,39,50,0.79,0.69,0.81,0.82,0.01,false
2020,3,15,9,42,20,0.79,0.70,0.83,0.88,0.01,false
2020,3,15,9,44,51,0.79,0.69,0.82,0.85,0.01,false
2020,3,15,9,47,21,0.79,0.69,0.83,0.87,0.01,false
2020,3,15,9,49,51,0.79,0.69,0.82,0.88,0.01,false
2020,3,15,9,52,21,0.79,0.69,0.85,0.88,0.01,false
2020,3,15,9,54,51,0.79,0.70,0.82,0.85,0.01,false
2020,3,15,9,57,21,0.79,0.70,0.82,0.88,0.01,false
2020,3,15,9,59,52,0.79,0.70,0.82,0.87,0.01,false
2020,3,15,10,2,22,0.79,0.70,0.82,0.86,0.01,false
2020,3,15,10,4,52,0.79,0.70,0.86,0.81,0.01,false
2020,3,15,10,7,22,0.79,0.69,0.80,0.90,0.01,false
2020,3,15,10,9,52,0.79,0.69,0.83,0.86,0.01,false
2020,3,15,10,12,22,0.79,0.69,0.85,0.84,0.01,false
2020,3,15,10,14,53,0.79,0.69,0.81,0.90,0.01,false
2020,3,15,10,17,23,0.78,0.69,0.80,0.87,0.01,false
2020,3,15,10,19,53,0.79,0.69,0.85,0.86,0.01,false
2020,3,15,10,22,23,0.79,0.69,0.84,0.87,0.01,false
2020,3,15,10,24,53,0.79,0.69,0.81,0.86,0.01,false
2020,3,15,10,27,23,0.79,0.69,0.82,0.81,0.01,false
2020,3,15,10,29,53,0.79,0.69,0.82,0.81,0.01,false
2020,3,15,10,32,24,0.79,0.70,0.84,0.81,0.00,false
2020,3,15,10,34,54,0.79,0.70,0.83,0.81,0.01,false
2020,3,15,10,37,24,0.79,0.70,0.81,0.82,0.01,false
2020,3,15,10,39,54,0.79,0.70,0.84,0.82,0.01,false
2020,3,15,10,42,24,0.79,0.69,0.83,0.82,0.01,false
2020,3,15,10,44,54,0.79,0.70,0.85,0.90,0.01,false
2020,3,15,10,47,25,0.79,0.70,0.85,0.80,0.01,false
2020,3,15,10,49,55,0.79,0.70,0.85,0.82,0.01,false
2020,3,15,10,52,25,0.79,0.70,0.84,0.83,0.01,false
2020,3,15,10,54,55,0.79,0.70,0.85,0.84,0.01,false
2020,3,15,10,57,25,0.79,0.69,0.84,0.82,0.00,false
2020,3,15,10,59,55,0.79,0.69,0.84,0.82,0.01,false
2020,3,15,11,2,25,0.79,0.69,0.82,0.89,0.01,false
2020,3,15,11,4,56,0.78,0.69,0.82,0.80,0.01,false
2020,3,15,11,7,26,0.79,0.69,0.82,0.80,0.01,false
2020,3,15,11,9,56,0.78,0.69,0.80,0.80,0.01,false
2020,3,15,11,12,26,0.78,0.69,0.81,0.80,0.01,false
2020,3,15,11,14,56,0.78,0.68,0.80,0.80,0.00,false
2020,3,15,11,17,26,0.79,0.69,0.82,0.80,0.01,false
2020,3,15,11,19,57,0.79,0.69,0.84,0.80,0.01,false
2020,3,15,11,22,27,0.78,0.69,0.81,0.80,0.01,false
2020,3,15,11,24,57,0.79,0.69,0.81,0.80,0.01,false
2020,3,15,11,27,27,0.78,0.68,0.79,0.88,0.01,false
2020,3,15,11,29,57,0.79,0.69,0.84,0.88,0.01,false
2020,3,15,11,32,27,0.79,0.69,0.82,0.88,0.01,false
2020,3,15,11,34,58,0.79,0.69,0.84,0.90,0.01,false
2020,3,15,11,37,28,0.79,0.69,0.81,0.83,0.01,false
2020,3,15,11,39,58,0.79,0.69,0.81,0.82,0.00,false
2020,3,15,11,42,28,0.78,0.69,0.80,0.84,0.01,false
2020,3,15,11,44,58,0.78,0.69,0.79,0.85,0.01,false
2020,3,15,11,47,28,0.79,0.70,0.86,0.84,0.01,false
2020,3,15,11,49,58,0.79,0.69,0.85,0.83,0.01,false
2020,3,15,11,52,29,0.79,0.69,0.84,0.84,0.01,false
2020,3,15,11,54,59,0.79,0.69,0.82,0.83,0.01,false
2020,3,15,11,57,29,0.78,0.69,0.81,0.84,0.00,false
2020,3,15,11,59,59,0.78,0.69,0.81,0.83,0.01,false
2020,3,15,12,2,29,0.79,0.69,0.82,0.80,0.01,false
2020,3,15,12,4,59,0.79,0.69,0.82,0.80,0.01,false
2020,3,15,12,7,30,0.79,0.69,0.82,0.80,0.01,false
2020,3,15,12,10,0,0.79,0.69,0.82,0.81,0.01,false
2020,3,15,12,12,30,0.79,0.69,0.83,0.82,0.01,false
2020,3,15,12,15,0,0.79,0.69,0.82,0.82,0.01,false
2020,3,15,12,17,30,0.79,0.69,0.86,0.82,0.01,false
2020,3,15,12,20,0,0.79,0.69,0.82,0.82,0.01,false
2020,3,15,12,22,30,0.78,0.68,0.79,0.82,0.01,false
2020,3,15,12,25,1,0.79,0.69,0.82,0.82,0.01,false
2020,3,15,12,27,31,0.79,0.70,0.86,0.81,0.01,false
2020,3,15,12,30,1,0.79,0.70,0.86,0.81,0.01,false
2020,3,15,12,32,31,0.79,0.70,0.85,0.82,0.01,false
2020,3,15,12,35,1,0.79,0.69,0.86,0.81,0.01,false
2020,3,15,12,37,31,0.79,0.69,0.86,0.83,0.00,false
2020,3,15,12,40,2,0.79,0.69,0.84,0.83,0.01,false
2020,3,15,12,42,32,0.79,0.69,0.84,0.83,0.01,false
2020,3,15,12,45,2,0.79,0.69,0.83,0.83,0.01,false
2020,3,15,12,47,32,0.78,0.68,0.76,0.83,0.01,false
2020,3,15,12,50,2,0.79,0.69,0.82,0.83,0.01,false
2020,3,15,12,52,32,0.79,0.70,0.85,0.83,0.01,false
2020,3,15,12,55,2,0.79,0.70,0.87,0.80,0.00,false
2020,3,15,12,57,33,0.79,0.70,0.83,0.80,0.01,false
2020,3,15,13,0,3,0.78,0.69,0.82,0.80,0.01,false
2020,3,15,13,2,33,0.78,0.69,0.81,0.80,0.00,false
2020,3,15,13,5,3,0.79,0.69,0.84,0.80,0.01,false
2020,3,15,13,7,33,0.79,0.69,0.83,0.81,0.01,false
2020,3,15,13,10,3,0.79,0.69,0.87,0.89,0.01,false
2020,3,15,13,12,34,0.79,0.69,0.83,0.84,0.01,false
2020,3,15,13,15,4,0.79,0.69,0.83,0.89,0.01,false
2020,3,15,13,17,34,0.79,0.69,0.84,0.81,0.01,false
2020,3,15,13,20,4,0.79,0.68,0.82,0.82,0.01,false
2020,3,15,13,22,34,0.79,0.69,0.86,0.84,0.01,false
2020,3,15,13,25,4,0.79,0.69,0.85,0.85,0.00,false
2020,3,15,13,27,35,0.79,0.68,0.84,0.86,0.01,false
2020,3,15,13,30,5,0.79,0.68,0.82,0.85,0.01,false
2020,3,15,13,32,35,0.79,0.68,0.82,0.85,0.01,false
2020,3,15,13,35,5,0.79,0.68,0.84,0.86,0.01,false
2020,3,15,13,37,35,0.79,0.68,0.85,0.89,0.01,false
2020,3,15,13,40,5,0.79,0.68,0.85,0.89,0.01,false
2020,3,15,13,42,35,0.79,0.68,0.85,0.86,0.01,false
2020,3,15,13,45,6,0.79,0.68,0.84,0.86,0.01,false
2020,3,15,13,47,36,0.79,0.68,0.82,0.84,0.01,false
2020,3,15,13,50,6,0.79,0.68,0.85,0.87,0.01,false
2020,3,15,13,52,36,0.79,0.68,0.83,0.84,0.01,false
2020,3,15,13,55,6,0.79,0.68,0.86,0.86,0.01,false
2020,3,15,13,57,36,0.79,0.68,0.85,0.84,0.01,false
2020,3,15,14,0,7,0.79,0.68,0.84,0.89,0.00,false
2020,3,15,14,2,37,0.79,0.68,0.85,0.89,0.01,false
2020,3,15,14,5,7,0.79,0.68,0.84,0.87,0.01,false
2020,3,15,14,7,37,0.78,0.68,0.81,0.83,0.01,false
2020,3,15,14,10,7,0.78,0.68,0.80,0.84,0.01,false
2020,3,15,14,12,37,0.79,0.69,0.86,0.86,0.01,false
2020,3,15,14,15,7,0.79,0.69,0.87,0.86,0.01,false
2020,3,15,14,17,38,0.79,0.69,0.87,0.85,0.01,false
2020,3,15,14,20,8,0.79,0.68,0.84,0.84,0.01,false
2020,3,15,14,22,38,0.79,0.68,0.85,0.84,0.01,false
2020,3,15,14,25,8,0.79,0.68,0.82,0.84,0.00,false
2020,3,15,14,27,38,0.79,0.68,0.83,0.83,0.01,false
2020,3,15,14,30,8,0.78,0.68,0.80,0.85,0.01,false
2020,3,15,14,32,39,0.78,0.68,0.81,0.84,0.01,false
2020,3,15,14,35,9,0.79,0.69,0.85,0.90,0.01,false
2020,3,15,14,37,39,0.79,0.69,0.83,0.89,0.01,false
2020,3,15,14,40,9,0.78,0.68,0.80,0.84,0.01,false
2020,3,15,14,42,39,0.78,0.68,0.80,0.81,0.01,false
2020,3,15,14,45,9,0.79,0.68,0.83,0.90,0.01,false
2020,3,15,14,47,40,0.79,0.69,0.83,0.87,0.01,false
2020,3,15,14,50,10,0.79,0.69,0.83,0.89,0.01,false
2020,3,15,14,52,40,0.79,0.69,0.83,0.90,0.01,false
2020,3,15,14,55,10,0.79,0.68,0.81,0.86,0.01,false
2020,3,15,14,57,40,0.79,0.68,0.81,0.85,0.01,false
2020,3,15,15,0,10,0.78,0.67,0.80,0.85,0.01,false
2020,3,15,15,2,40,0.79,0.68,0.84,0.86,0.01,false
2020,3,15,15,5,11,0.78,0.68,0.81,0.85,0.01,false
2020,3,15,15,7,41,0.79,0.68,0.82,0.89,0.01,false
2020,3,15,15,10,11,0.79,0.68,0.82,0.90,0.01,false
2020,3,15,15,12,41,0.79,0.68,0.82,0.86,0.01,false
2020,3,15,15,15,11,0.78,0.67,0.80,0.90,0.01,false
2020,3,15,15,17,41,0.79,0.68,0.81,0.89,0.01,false
2020,3,15,15,20,12,0.78,0.68,0.80,0.86,0.01,false
2020,3,15,15,22,42,0.78,0.67,0.79,0.86,0.01,false
2020,3,15,15,25,12,0.79,0.69,0.85,0.85,0.01,false
2020,3,15,15,27,42,0.79,0.68,0.83,0.86,0.01,false
2020,3,15,15,30,12,0.79,0.68,0.82,0.85,0.01,false
2020,3,15,15,32,42,0.78,0.68,0.80,0.85,0.01,false
2020,3,15,15,35,12,0.78,0.68,0.80,0.85,0.00,false
2020,3,15,15,37,43,0.79,0.68,0.81,0.89,0.01,false
2020,3,15,15,40,13,0.79,0.68,0.82,0.89,0.01,false
2020,3,15,15,42,43,0.79,0.68,0.83,0.89,0.00,false
2020,3,15,15,45,13,0.79,0.69,0.81,0.90,0.01,false
2020,3,15,15,47,43,0.78,0.68,0.80,0.80,0.01,false
2020,3,15,15,50,13,0.79,0.68,0.84,0.80,0.01,false
2020,3,15,15,52,44,0.79,0.69,0.87,0.80,0.01,false
2020,3,15,15,55,14,0.78,0.67,0.81,0.80,0.01,false
2020,3,15,15,57,44,0.78,0.67,0.79,0.80,0.01,false
2020,3,15,16,0,14,0.79,0.67,0.83,0.80,0.01,false
2020,3,15,16,2,44,0.78,0.67,0.81,0.80,0.01,false
2020,3,15,16,5,14,0.78,0.67,0.79,0.80,0.01,false
2020,3,15,16,7,44,0.79,0.69,0.82,0.91,0.01,false
2020,3,15,16,10,15,0.79,0.68,0.81,0.89,0.01,false
2020,3,15,16,12,45,0.78,0.67,0.77,0.88,0.01,false
2020,3,15,16,15,15,0.79,0.68,0.80,0.89,0.01,false
2020,3,15,16,17,45,0.79,0.67,0.80,0.82,0.01,false
2020,3,15,16,20,15,0.78,0.67,0.79,0.84,0.01,false
2020,3,15,16,22,45,0.79,0.68,0.81,0.89,0.01,false
2020,3,15,16,25,16,0.79,0.68,0.81,0.90,0.01,false
2020,3,15,16,27,46,0.79,0.68,0.82,0.88,0.01,false
2020,3,15,16,30,16,0.79,0.68,0.82,0.89,0.01,false
2020,3,15,16,32,46,0.79,0.68,0.82,0.89,0.01,false
2020,3,15,16,35,16,0.79,0.68,0.82,0.83,0.01,false
2020,3,15,16,37,46,0.79,0.68,0.80,0.89,0.01,false
2020,3,15,16,40,17,0.78,0.67,0.80,0.83,0.01,false
2020,3,15,16,42,47,0.78,0.68,0.78,0.87,0.01,false
2020,3,15,16,45,17,0.79,0.68,0.81,0.83,0.01,false
2020,3,15,16,47,47,0.79,0.69,0.82,0.89,0.01,false
2020,3,15,16,50,17,0.79,0.68,0.83,0.88,0.01,false
2020,3,15,16,52,47,0.79,0.68,0.81,0.86,0.01,false
2020,3,15,16,55,17,0.78,0.69,0.79,0.85,0.01,false
2020,3,15,16,57,48,0.79,0.69,0.83,0.82,0.01,false
2020,3,15,17,0,18,0.79,0.70,0.83,0.89,0.01,false
2020,3,15,17,2,48,0.79,0.70,0.82,0.83,0.01,false
2020,3,15,17,5,18,0.79,0.70,0.84,0.90,0.01,false
2020,3,15,17,7,48,0.79,0.69,0.81,0.89,0.01,false
2020,3,15,17,10,18,0.78,0.69,0.79,0.80,0.01,false
2020,3,15,17,12,49,0.79,0.69,0.82,0.80,0.01,false
2020,3,15,17,15,19,0.79,0.70,0.84,0.80,0.01,false
2020,3,15,17,17,49,0.79,0.70,0.85,0.80,0.01,false
2020,3,15,17,20,19,0.79,0.70,0.85,0.80,0.01,false
2020,3,15,17,22,49,0.79,0.70,0.86,0.80,0.01,false
2020,3,15,17,25,19,0.79,0.70,0.85,0.81,0.01,false
2020,3,15,17,27,49,0.79,0.70,0.86,0.90,0.01,false
2020,3,15,17,30,20,0.79,0.70,0.87,0.90,0.01,false
2020,3,15,17,32,50,0.79,0.70,0.85,0.89,0.01,false
2020,3,15,17,35,20,0.79,0.70,0.86,0.83,0.01,false
2020,3,15,17,37,50,0.79,0.70,0.87,0.83,0.00,false
2020,3,15,17,40,20,0.79,0.70,0.87,0.89,0.01,false
2020,3,15,17,42,50,0.79,0.71,0.87,0.87,0.01,false
2020,3,15,17,45,21,0.79,0.71,0.87,0.80,0.00,false
2020,3,15,17,50,35,0.79,0.70,0.86,0.80,0.01,false
2020,3,15,17,53,5,0.79,0.71,0.86,0.80,0.01,false
2020,3,15,17,55,35,0.79,0.70,0.86,0.80,0.01,false
2020,3,15,17,58,6,0.79,0.70,0.86,0.80,0.01,false
2020,3,15,18,0,36,0.79,0.70,0.86,0.79,0.01,false
2020,3,15,18,3,6,0.79,0.70,0.86,0.80,0.01,false
2020,3,15,18,5,36,0.78,0.69,0.82,0.80,0.01,false
2020,3,15,18,8,6,0.79,0.70,0.86,0.80,0.01,false
2020,3,15,18,10,36,0.79,0.70,0.85,0.80,0.00,false
2020,3,15,18,13,6,0.79,0.70,0.85,0.80,0.01,false
2020,3,15,18,15,37,0.79,0.70,0.85,0.81,0.01,false
2020,3,15,18,18,7,0.79,0.70,0.85,0.92,0.01,false
2020,3,15,18,20,37,0.79,0.70,0.86,0.87,0.01,false
2020,3,15,18,23,7,0.79,0.69,0.83,0.90,0.01,false
2020,3,15,18,25,37,0.79,0.70,0.84,0.80,0.01,false
2020,3,15,18,28,7,0.79,0.70,0.83,0.80,0.01,false
2020,3,15,18,30,38,0.79,0.70,0.83,0.82,0.01,false
2020,3,15,18,33,8,0.79,0.71,0.85,0.89,0.01,false
2020,3,15,18,35,38,0.79,0.71,0.85,0.89,0.01,false
2020,3,15,18,38,8,0.79,0.71,0.86,0.80,0.00,false
2020,3,15,18,40,38,0.79,0.71,0.85,0.89,0.01,false
2020,3,15,18,43,8,0.79,0.70,0.86,0.81,0.01,false
2020,3,15,18,45,38,0.79,0.70,0.86,0.83,0.01,false
2020,3,15,18,48,9,0.79,0.69,0.81,0.81,0.01,false
2020,3,15,18,50,39,0.79,0.70,0.83,0.83,0.01,false
2020,3,15,18,53,9,0.79,0.70,0.84,0.83,0.00,false
2020,3,15,18,55,39,0.79,0.70,0.85,0.83,0.01,false
2020,3,15,18,58,9,0.79,0.70,0.86,0.82,0.01,false
2020,3,15,19,0,39,0.79,0.70,0.86,0.83,0.01,false
2020,3,15,19,3,10,0.79,0.70,0.86,0.83,0.01,false
2020,3,15,19,5,40,0.79,0.70,0.86,0.84,0.01,false
2020,3,15,19,8,10,0.79,0.70,0.87,0.87,0.01,false
2020,3,15,19,10,40,0.79,0.71,0.86,0.89,0.01,false
2020,3,15,19,13,10,0.79,0.71,0.85,0.89,0.01,false
2020,3,15,19,15,40,0.79,0.71,0.87,0.89,0.00,false
2020,3,15,19,18,10,0.79,0.71,0.87,0.89,0.00,false
2020,3,15,19,20,41,0.79,0.71,0.87,0.82,0.01,false
2020,3,15,19,23,11,0.79,0.70,0.85,0.89,0.01,false
2020,3,15,19,25,41,0.79,0.70,0.81,0.89,0.01,false
2020,3,15,19,28,11,0.79,0.70,0.84,0.82,0.01,false
2020,3,15,19,30,41,0.79,0.70,0.86,0.83,0.01,false
2020,3,15,19,33,11,0.79,0.70,0.86,0.88,0.01,false
2020,3,15,19,35,42,0.79,0.70,0.85,0.81,0.01,false
2020,3,15,19,38,12,0.79,0.70,0.87,0.88,0.01,false
2020,3,15,19,40,42,0.79,0.70,0.86,0.80,0.01,false
2020,3,15,19,43,12,0.79,0.69,0.85,0.81,0.01,false
2020,3,15,19,45,42,0.79,0.70,0.86,0.86,0.01,false
2020,3,15,19,48,12,0.79,0.70,0.87,0.90,0.01,false
2020,3,15,19,50,43,0.79,0.70,0.87,0.81,0.01,false
2020,3,15,19,53,13,0.79,0.70,0.86,0.86,0.01,false
2020,3,15,19,55,43,0.79,0.70,0.87,0.83,0.01,false
2020,3,15,19,58,13,0.79,0.70,0.87,0.91,0.01,false
2020,3,15,20,0,43,0.79,0.70,0.87,0.88,0.01,false
2020,3,15,20,3,13,0.79,0.70,0.87,0.81,0.00,false
2020,3,15,20,5,43,0.79,0.70,0.87,0.83,0.01,false
2020,3,15,20,8,14,0.79,0.70,0.87,0.84,0.00,false
2020,3,15,20,10,44,0.79,0.70,0.87,0.81,0.00,false
2020,3,15,20,13,14,0.78,0.69,0.77,0.82,0.01,false
2020,3,15,20,15,44,0.78,0.70,0.80,0.90,0.01,false
2020,3,15,20,18,14,0.78,0.71,0.80,0.83,0.01,false
2020,3,15,20,20,44,0.79,0.71,0.85,0.89,0.01,false
2020,3,15,20,23,15,0.79,0.71,0.87,0.88,0.01,false
2020,3,15,20,25,45,0.79,0.71,0.87,0.87,0.01,false
2020,3,15,20,28,15,0.79,0.71,0.87,0.86,0.01,false
2020,3,15,20,30,45,0.79,0.71,0.87,0.89,0.01,false
2020,3,15,20,33,15,0.79,0.71,0.87,0.81,0.01,false
2020,3,15,20,35,45,0.79,0.71,0.87,0.82,0.01,false
2020,3,15,20,38,15,0.79,0.71,0.87,0.83,0.01,false
2020,3,15,20,40,46,0.79,0.71,0.87,0.83,0.01,false
2020,3,15,20,43,16,0.79,0.71,0.87,0.83,0.01,false
2020,3,15,20,45,46,0.79,0.71,0.87,0.90,0.01,false
2020,3,15,20,48,16,0.79,0.70,0.87,0.90,0.01,false
2020,3,15,20,50,46,0.79,0.70,0.87,0.82,0.01,false
2020,3,15,20,53,16,0.79,0.70,0.87,0.85,0.00,false
2020,3,15,20,55,47,0.79,0.70,0.87,0.91,0.01,false
2020,3,15,20,58,17,0.79,0.71,0.87,0.90,0.01,false
2020,3,15,21,0,47,0.79,0.71,0.87,0.92,0.00,false
2020,3,15,21,3,17,0.79,0.70,0.87,0.85,0.01,false
2020,3,15,21,5,47,0.79,0.71,0.87,0.88,0.01,false
2020,3,15,21,8,17,0.79,0.71,0.87,0.87,0.00,false
2020,3,15,21,10,47,0.79,0.71,0.87,0.87,0.00,false
2020,3,15,21,13,18,0.79,0.71,0.87,0.89,0.00,false
2020,3,15,21,15,48,0.79,0.71,0.87,0.82,0.01,false
2020,3,15,21,18,18,0.79,0.71,0.87,0.93,0.01,false
2020,3,15,21,20,48,0.79,0.71,0.87,0.81,0.01,false
2020,3,15,21,23,18,0.79,0.71,0.87,0.86,0.01,false
2020,3,15,21,25,48,0.79,0.71,0.87,0.83,0.01,false
2020,3,15,21,28,19,0.79,0.71,0.87,0.92,0.01,false
2020,3,15,21,30,49,0.79,0.70,0.87,0.80,0.01,false
2020,3,15,21,33,19,0.79,0.71,0.87,0.91,0.00,false
2020,3,15,21,35,49,0.79,0.70,0.87,0.90,0.01,false
2020,3,15,21,38,19,0.79,0.70,0.87,0.90,0.00,false
2020,3,15,21,40,49,0.79,0.70,0.87,0.88,0.01,false
2020,3,15,21,43,20,0.79,0.71,0.87,0.87,0.01,false
2020,3,15,21,45,50,0.79,0.71,0.87,0.88,0.01,false
2020,3,15,21,48,20,0.79,0.71,0.87,0.87,0.00,false
2020,3,15,21,50,50,0.79,0.71,0.87,0.88,0.01,false
2020,3,15,21,53,20,0.79,0.71,0.87,0.87,0.01,false
2020,3,15,21,55,50,0.79,0.71,0.87,0.88,0.01,false
2020,3,15,21,58,20,0.79,0.71,0.87,0.87,0.01,false
2020,3,15,22,0,51,0.79,0.71,0.87,0.85,0.00,false
2020,3,15,22,3,21,0.79,0.71,0.87,0.87,0.00,false
2020,3,15,22,5,51,0.79,0.71,0.87,0.87,0.01,false
2020,3,15,22,8,21,0.79,0.71,0.87,0.88,0.01,false
2020,3,15,22,10,51,0.79,0.71,0.87,0.88,0.01,false
2020,3,15,22,13,21,0.79,0.71,0.87,0.87,0.00,false
2020,3,15,22,15,52,0.79,0.71,0.87,0.86,0.00,false
2020,3,15,22,18,22,0.79,0.71,0.87,0.87,0.01,false
2020,3,15,22,20,52,0.79,0.71,0.87,0.87,0.01,false
2020,3,15,22,23,22,0.79,0.71,0.87,0.90,0.01,false
2020,3,15,22,25,52,0.79,0.71,0.87,0.89,0.01,false
2020,3,15,22,28,22,0.79,0.71,0.87,0.90,0.01,false
2020,3,15,22,30,52,0.79,0.71,0.87,0.87,0.01,false
2020,3,15,22,33,23,0.79,0.71,0.87,0.86,0.00,false
2020,3,15,22,35,53,0.79,0.71,0.87,0.87,0.01,false
2020,3,15,22,38,23,0.79,0.71,0.87,0.86,0.01,false
2020,3,15,22,40,53,0.79,0.71,0.87,0.87,0.01,false
2020,3,15,22,43,23,0.79,0.71,0.87,0.87,0.01,false
2020,3,15,22,45,53,0.79,0.70,0.87,0.85,0.01,false
2020,3,15,22,48,24,0.79,0.70,0.87,0.86,0.01,false
2020,3,15,22,50,54,0.79,0.70,0.87,0.87,0.01,false
2020,3,15,22,53,24,0.79,0.70,0.87,0.87,0.00,false
2020,3,15,22,55,54,0.79,0.70,0.87,0.80,0.00,false
2020,3,15,22,58,24,0.79,0.70,0.87,0.80,0.01,false
2020,3,15,23,0,54,0.79,0.70,0.87,0.80,0.00,false
2020,3,15,23,3,25,0.79,0.70,0.87,0.80,0.01,false
2020,3,15,23,5,55,0.79,0.70,0.87,0.80,0.01,false
2020,3,15,23,8,25,0.78,0.70,0.85,0.80,0.01,false
2020,3,15,23,10,55,0.79,0.70,0.87,0.89,0.01,false
2020,3,15,23,13,25,0.78,0.70,0.85,0.90,0.01,false
2020,3,15,23,15,55,0.79,0.70,0.87,0.88,0.01,false
2020,3,15,23,18,25,0.79,0.71,0.87,0.89,0.01,false
2020,3,15,23,20,56,0.79,0.71,0.87,0.90,0.01,false
2020,3,15,23,23,26,0.79,0.71,0.86,0.89,0.01,false
2020,3,15,23,25,56,0.78,0.69,0.80,0.89,0.01,false
2020,3,15,23,28,26,0.79,0.70,0.86,0.89,0.01,false
2020,3,15,23,30,56,0.77,0.69,0.78,0.89,0.01,false
2020,3,15,23,33,26,0.77,0.69,0.78,0.89,0.01,false
2020,3,15,23,35,57,0.78,0.69,0.78,0.89,0.01,false
2020,3,15,23,38,27,0.78,0.69,0.79,0.88,0.01,false
2020,3,15,23,40,57,0.78,0.70,0.83,0.88,0.01,false
2020,3,15,23,43,27,0.78,0.70,0.82,0.87,0.01,false
2020,3,15,23,45,57,0.79,0.70,0.86,0.89,0.01,false
